Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Left Hippocampus,Left Amygdala,Left Accumbens,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens,Right Frontal Pole,Right Insular Cortex,Right Superior Frontal Gyrus,Right Middle Frontal Gyrus,Right Inferior Frontal Gyrus; pars triangularis,Right Inferior Frontal Gyrus; pars opercularis,Right Precentral Gyrus,Right Temporal Pole,Right Superior Temporal Gyrus; anterior division,Right Superior Temporal Gyrus; posterior division,Right Middle Temporal Gyrus; anterior division,Right Middle Temporal Gyrus; posterior division,Right Middle Temporal Gyrus; temporooccipital part,Right Inferior Temporal Gyrus; anterior division,Right Inferior Temporal Gyrus; posterior division,Right Inferior Temporal Gyrus; temporooccipital part,Right Postcentral Gyrus,Right Superior Parietal Lobule,Right Supramarginal Gyrus; anterior division,Right Supramarginal Gyrus; posterior division,Right Angular Gyrus,Right Lateral Occipital Cortex; superior division,Right Lateral Occipital Cortex; inferior division,Right Intracalcarine Cortex,Right Frontal Medial Cortex,Right Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Right Subcallosal Cortex,Right Paracingulate Gyrus,Right Cingulate Gyrus; anterior division,Right Cingulate Gyrus; posterior division,Right Precuneous Cortex,Right Cuneal Cortex,Right Frontal Orbital Cortex,Right Parahippocampal Gyrus; anterior division,#3455,Right Parahippocampal Gyrus; posterior division,Right Lingual Gyrus,Right Temporal Fusiform Cortex; anterior division,Right Temporal Fusiform Cortex; posterior division,Right Temporal Occipital Fusiform Cortex,Right Occipital Fusiform Gyrus,Right Frontal Operculum Cortex,Right Central Opercular Cortex,Right Parietal Operculum Cortex,Right Planum Polare,Right Heschl's Gyrus (includes H1 and H2),Right Planum Temporale,Right Supracalcarine Cortex,Right Occipital Pole,Left Frontal Pole,Left Insular Cortex,Left Superior Frontal Gyrus,Left Middle Frontal Gyrus,Left Inferior Frontal Gyrus; pars triangularis,Left Inferior Frontal Gyrus; pars opercularis,Left Precentral Gyrus,Left Temporal Pole,Left Superior Temporal Gyrus; anterior division,Left Superior Temporal Gyrus; posterior division,Left Middle Temporal Gyrus; anterior division,Left Middle Temporal Gyrus; posterior division,Left Middle Temporal Gyrus; temporooccipital part,Left Inferior Temporal Gyrus; anterior division,Left Inferior Temporal Gyrus; posterior division,Left Inferior Temporal Gyrus; temporooccipital part,Left Postcentral Gyrus,Left Superior Parietal Lobule,Left Supramarginal Gyrus; anterior division,Left Supramarginal Gyrus; posterior division,Left Angular Gyrus,Left Lateral Occipital Cortex; superior division,Left Lateral Occipital Cortex; inferior division,Left Intracalcarine Cortex,Left Frontal Medial Cortex,Left Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Left Subcallosal Cortex,Left Paracingulate Gyrus,Left Cingulate Gyrus; anterior division,Left Cingulate Gyrus; posterior division,Left Precuneous Cortex,Left Cuneal Cortex,Left Frontal Orbital Cortex,Left Parahippocampal Gyrus; anterior division,Left Parahippocampal Gyrus; posterior division,Left Lingual Gyrus,Left Temporal Fusiform Cortex; anterior division,Left Temporal Fusiform Cortex; posterior division,Left Temporal Occipital Fusiform Cortex,Left Occipital Fusiform Gyrus,Left Frontal Operculum Cortex,Left Central Opercular Cortex,Left Parietal Operculum Cortex,Left Planum Polare,Left Heschl's Gyrus (includes H1 and H2),Left Planum Temporale,Left Supracalcarine Cortex,Left Occipital Pole
1.1347419182674214,1.064927494368547,0.3603573119680572,-0.6702999630027057,-0.5505195374982739,1.4134856680402905,-0.2636516836927454,-1.1330416547503463,-0.47623002557512306,-0.477183368125656,-0.3628103941796094,-0.9320776517398509,-1.1023941892097386,1.0336573975197396,-1.0275260763554888,0.24609826792048162,1.2364089233138293,0.42085240938729435,-0.7612148311494529,0.17555538098613357,-0.7142654644475719,0.3589598699111935,-0.7436911812152606,-0.09564625134080867,-0.9630573945210225,0.14426340511101013,-1.2576697349392365,-0.3203610846172657,-0.7843168516963581,0.6060785440138485,-0.6437540748864792,1.491011016949158,-1.5293406702248629,0.7517348767609339,-1.6164792829372148,0.8929286251437301,-1.1758939525102916,0.6208306799031471,-1.5209076020013053,0.3937731964583048,-0.6648520201363814,1.252758202278431,0.2507681665242023,1.6954845243401073,-1.564783433504901,0.9505400145476314,-0.8996912254814456,0.007069917503684485,-0.7226984945275842,-0.7136759771485623,-1.6453118226658268,-0.36878648840747386,-1.5155596909291515,-0.378526534047046,-1.4904578201572019,-0.7141504451008963,0.22383689544344487,-0.6928337705466602,-1.5081797498720544,0.00379663779940854,-0.7381650605722736,-0.8500880083270146,-0.10890198456424317,-0.19759550728357086,-0.34358227463187213,-1.7784170381097655,-0.6523174530583981,-0.024844688643063988,-0.39296564319077865,0.7877939707441389,-0.5375590004557352,0.0499761665144317,0.5689750114542025,0.5802724070841548,-0.516041905993839,-1.1407358977151183,-0.9811431936939929,-0.4303992758816314,0.8059018415783414,-0.19506854184436367,-0.07327223765564511,-0.2820528162562892,0.6544603767072628,-0.9729683290958574,-0.5304579853651732,-0.8481057767753072,-0.5400127782208904,1.4965171722938337,1.4721362395400173,0.02823319773902036,0.26830940704806316,-0.17335149097071562,-0.1253384933279807,-1.3223963992593348,-1.1025841930166134,1.7591641404881788,-0.23292827887732576,-0.9230367655012413,1.3682802510642547,-0.8886272434038069,0.9905271325754113,-0.08602869506237647,-0.028643741702805432,-0.2077842288303821,0.9687652507718756,-0.9351012593285922,1.7082610795964523,-1.101734319716408,1.063673958353461,-0.9033103017863943,-0.04638947067222935
0.4575980432230548,1.1910269981880617,-0.02440785352983456,-0.2612548699892604,-0.4326106480888113,1.1454147862884219,-0.41440864135996747,-1.4192806955901727,-1.084325744537535,-1.2403211703077968,-1.5145188928104534,-0.8555422513784094,-0.9601654127709209,0.03305299817646934,-1.1275831762251292,0.2481166949755611,0.78203487171053,0.2765661994075656,-0.4102428929606844,0.18046605866766638,-0.7634310224001464,0.3666302468582875,-1.092576557269454,-0.3824075833214334,-1.7909161050406193,0.04948356614987643,-1.2737082339999442,-0.38555999049158807,-0.783420610033666,0.016614605440241705,-1.0074223733296184,0.6977570527069241,-1.482082588955549,0.735777809624174,-1.556063638030598,0.8111694485312909,-1.1420409414118087,0.2585906004003766,-1.6944421435013124,0.5213635807825442,-1.3373460175157024,1.3220985545076316,-0.3138566028454905,1.3463641546322955,-1.582696833850433,0.7565489875384456,-1.3486189699461097,0.2563850532980359,-0.9599172716573309,-0.4011618282377378,-1.6068695940134632,-0.08012379321456875,-1.7104801843595385,-0.7435125569264652,-1.5622289262721087,-0.49134211118047144,0.29495908883325883,-0.6856222656281201,-1.2168369606783886,0.03275243034890964,-0.7402465675432587,-0.7901116687708224,-0.29755137290800016,-0.28663740520657177,-0.37415420833246765,-1.4091605704865056,-1.1134613715440216,0.686462150589612,-1.139872004150533,0.32153762484752596,-0.8090061832730965,0.5497734616599079,-0.2776609996218454,0.1420640813812454,-0.7272216814779443,-1.0575911132539841,-0.5837366823084392,0.11919258964792545,0.023481928416806495,-0.3044323350960427,-0.9896198053373252,-0.3990049570187947,0.4815196488253487,-1.4842203407818522,-0.3859818141223291,-1.1619329127746516,-0.5384768967594585,0.9950330538845482,1.0077183368027307,0.05632717379218058,-0.08296168403787811,-0.3947903552982484,-0.4580869450952172,-1.2651758283175643,-0.992998282821792,1.0102038161737499,-0.2376721085513862,-1.1607573981213448,0.7538169538569224,-1.4318010589060617,1.2414190588646874,-0.38202153500825203,0.030144386016047152,-0.45314150164959116,0.8646478169518859,-0.9469171794740238,1.380769294532179,-0.9918449345808047,0.6914135057035906,-0.6295808454935725,-0.31318346788597395
1.0388581186172294,1.34264663968532,-0.213405405497276,-0.5726728864224528,-0.7027512200577594,1.075127908755907,-0.4161616292398153,-1.4078606051576972,-0.8678359711727471,-1.6840773570897587,-1.1868994074231303,-0.9271625342854432,-0.807704350257342,0.38762152406987166,-1.0106083984127523,0.1104936102708019,0.04219673830434874,0.20040339062061116,-0.38898618068814994,0.3416999758780782,-0.7351004812543528,0.4001074995152399,-1.041479958886716,-0.4537233586729284,-1.889987024173166,-0.15451277598502366,-1.49854016147193,-0.1818916900709557,-0.7512679403845673,-0.10203901464755587,-1.7188609025244201,0.22485565094712603,-1.6860743066648194,0.38957883130920534,-1.6796833422241395,0.4816738194766644,-1.713681698995823,0.06126440104345625,-1.7604774115057444,0.6197347931241269,-0.8067744546482516,1.2366154747753373,-0.2524900463975066,1.4223931106246133,-1.4481995001085735,0.9155902141350453,-1.5119104518422348,0.1915376876520312,-0.43391041802179986,-0.02129966894148152,-1.7392817149271569,-0.11419799465920455,-1.6461652017299173,-0.6390144839858835,-1.397281296429077,-0.5567192614370547,0.48736695500858596,-0.9628144859345255,-1.3956154904108693,-0.008943910922373404,-0.871612785267778,-1.0771950681527795,-0.1371315333235954,-0.5111991148035956,-0.8703366922931478,-1.3615611039569457,-1.0289992222635067,0.3468342210271311,-0.49437749823485433,0.3423918399417906,-0.4067642551478152,0.8341008702759355,-0.04228739748046184,0.8322298435086023,-0.6505191680605448,-0.9850188995014058,-0.8434453235209274,0.21992640866682203,0.30297348020261233,-0.42642286052948936,-0.4091486713793679,0.3483630013298381,0.6421074675728403,-1.4269395969976393,-0.6904692287846641,-1.4103793954407962,-1.0246687060491333,0.6385452643707662,1.1944749368382301,-0.14361437006665773,0.27560854660308365,-0.5281160752356029,-0.5566790789521909,-1.2128116157952158,-1.0816371880497955,0.9923266225029285,0.3704868556627202,-1.4057957283155047,1.4946184990882083,-1.4441964824312785,1.628831632043305,-0.3042607041750186,-0.5883067175862396,-0.3435550517342936,0.6031435645668413,-2.062114976056839,1.1278361579407654,-1.2890867140459585,0.33633430471448256,-0.6727187254251054,-0.07050644217177676
0.791489262714969,0.7035173093144418,0.022982577411256356,-0.5912096731149061,-0.7936056725136894,1.348102526149593,-0.6703448718182848,-1.4509622367899617,-0.8755333853368414,-0.38582180025878815,-0.24310327451883518,-0.651564877020666,-1.2456461942560622,-0.09615417651351349,-1.1287188536796071,0.15725383704656232,0.6555082153655905,0.30110754890559505,-0.6848087598142805,0.16184640579184442,-1.0450848776478172,0.20246984303726004,-1.066753545183551,-0.26015196843313787,-1.2173252470586275,0.053249652466210474,-1.3002193603012,-0.3958582168196539,-0.6917799000233544,0.5247419403200859,-0.7162890087289672,1.257102796723883,-1.7180330091059373,0.3146499943191978,-1.2465496418166886,1.1990644894519418,-0.989108478993233,0.4413960807507358,-1.6588650029873033,0.5340252219750257,-0.25436867108666406,1.076655720426499,-0.15309720497107399,1.6299885471376594,-1.3727282888167498,1.0589236652653011,-1.1093779615866781,-0.005351825236951961,-1.007361027083281,-0.9879131992935668,-1.7573528480543374,-0.2797289164499034,-1.6487992624519476,-0.45424977530833666,-1.3381016124395937,-0.6307382189114631,-0.019078035602904064,-0.48234797073675334,-1.3029155120310596,0.11498688118949422,-0.910930139164197,-0.8244914115289743,0.41253035357728707,0.4349933609276565,-0.5520828624699357,-1.1795292046832908,-0.29650851384789134,0.7202000243872044,-0.7020303442775611,0.4514923125927244,-0.733270255383403,0.36563761607998974,0.19138470874183056,0.9050998863960629,-0.6188827612338577,-0.8544933351982125,-0.2763857400234166,-0.9385125100504681,0.5683861665066567,-0.21075012858622885,0.19048658342167843,0.20827059742181395,0.4568138305565038,-0.6780152454308561,-0.26014772949146114,-1.0910580868924389,-0.7623742831364564,0.6496277863245621,0.944023205002548,0.2504310083412749,0.4991446954759578,-0.3369901876953574,-0.053366235612400066,-0.757791946498152,-0.9197940128324918,1.1701576542810992,0.21204294454921985,-0.6771621270129041,1.535774140489937,-0.8838597728171912,1.4975462901969108,-0.3092775319707004,0.013683710254777957,-0.21651235315992728,0.8815971666435217,-1.146662496218164,1.156149568753237,-1.2452510576803903,1.1409895908268948,-0.12761278810845983,-0.08859417079644283
1.0555952315739363,1.5028980924559374,0.3248144887622462,-0.20317293835291694,-0.3579080982917218,1.7068925172748335,-0.7807831082489237,-1.374705503902123,-1.1329156714482975,-0.6982937172488624,-0.9512653929329964,-1.027220282464382,-1.1361607332563821,1.1989223884022555,-1.2472992444448883,0.07681951890207898,0.19988759571948406,0.4910914441574918,-0.9597289052057519,-0.02967002378803407,-1.197155091780187,0.2724351505173135,-0.973351161043061,-0.2934126871895236,-1.9061445131304042,-0.3425032512754871,-1.6625869098553978,-0.5161665500712003,-0.3870577347078598,0.5923111010723634,-0.764976841034188,1.4889770324254568,-1.437204411059505,0.9539733580812031,-1.0532195781155043,1.5445431154383211,-1.6103409282741454,0.7924863224449087,-1.5754250907026377,0.8882265178980331,-0.8133247208564907,1.2098332223270214,-0.16725871799752895,1.8394990707034,-1.297844402126414,1.4300198606573629,-1.617084035227297,0.04110744879298541,-1.0403653786839422,-0.08719412514593268,-1.8335801732453492,-0.005973684389024731,-1.7251870233908848,-0.2674657801971538,-1.3063082715729022,-0.6976182921624495,-0.12043575082025212,-1.0500286235431289,-1.1477258160827257,0.42047049258672536,-1.0027477244399654,-1.0744346508510265,-0.08392969143097004,0.15221194884251482,-1.0375651696354147,-2.0345887125233992,-0.30815846547278825,0.450859331903065,-0.6041061985339296,0.08818993384561513,-0.9792316973870828,-0.25408008269944427,-0.46652704664132594,0.5997867575523249,-0.809332127686231,-1.2965834214931344,-0.8713334997585116,-0.2378199159925705,0.4416763771709208,-0.2734764755536896,-0.14942440205848317,0.16261548364821396,-0.00024380741712601932,-1.2516776197474229,-0.005372545794395894,-0.8686539821085938,-0.4079269725381253,0.6496277863245621,1.258170068638418,-0.20782917247387928,0.5551047653978668,-0.15485543733778093,-0.5946370504871125,-0.9963869471040336,-0.8258632326654889,0.8107319710045816,-0.001429390783343349,-1.250033308524847,0.7519027379777722,-1.3758627373563883,0.9752239332190928,-0.45225712414795005,-0.08978339453041385,-0.050677990898741476,0.8101677643716818,-0.8872749158828062,1.5199768976935069,-1.2218320083892,0.8345906028766166,-0.9440952064489291,-0.7563328191901659
0.4905049093751801,1.3024899524570783,-0.39394038051094193,-1.503219578383555,-0.8796145541719707,0.5226403597794563,-1.2032531872931174,-1.6498928443234329,-1.1670729468014163,-1.2867696985090242,-1.537200241798806,-1.4727405717242517,-1.7245171825537091,-0.10817344857769115,-1.2916689877530279,-0.14830237863989534,0.22606552461843335,0.1606294793652001,-0.776212622586189,0.26271990983338395,-1.326992818466302,0.22447737315649863,-0.6387508555044743,-0.5894630487327326,-1.6765380911064787,-0.10680901597808809,-1.8573924235607622,-0.44693185279804276,-0.4748894176517334,0.22203934617240986,-1.4952943256126427,1.0181096151893598,-1.8628671286795275,0.3635618740210015,-1.1800924324194073,0.5111808907352868,-1.5509496807329426,0.25392322643398996,-1.9007383683523529,0.4655224965490329,-0.19541627521250235,1.2366154747753373,0.1141357908430088,1.3647489903382406,-1.2561443554204224,1.3204581267797135,-1.7519769985327924,0.17833347292773277,-0.3555250829702322,-0.6065974858163272,-1.884836478115164,-0.09987134177907293,-1.785770419997625,-0.7712777453889411,-1.6906614319514162,-0.588280644319545,0.2918668195554463,-1.241358863413164,-1.6339868633875065,0.34460631610703907,-0.9187936099434824,-1.0380473318734162,-0.17377565911698709,-0.04886618328030884,-1.0696657000210412,-1.5813840948389166,-0.6066884758608674,1.0435213149475153,-0.9536819845722001,0.7412561433759266,-0.5870878929804335,0.40741633734601973,-0.6344079773253134,0.7739338091986314,-0.8982024898831265,-1.035010190629528,-0.5686305868464164,0.584345812764588,-0.07454869049311905,-0.6915842363464103,-0.3607340503020841,-0.38837294422220997,0.3332847392122796,-1.429504406420811,-0.5837950665050073,-1.2356647083823338,-1.059311365679118,0.5157139793828542,1.074505465292248,-0.49424178548334274,0.18436930216518627,-0.7135903908324377,-0.7474548579654048,-0.7637040350087348,-0.8474717219996886,1.8607818729328436,-0.12287143043920014,-1.4678916191582199,0.7203181759717733,-2.0293240390957923,1.4669398914842624,-0.9276015577898574,-0.22029303806624365,-0.4318060866218188,1.109202719645329,-1.544465141114265,0.8102540666608601,-0.9143819253868575,0.6570510023820663,-0.05623920494901898,0.012395647357916087
1.049354274200237,1.4526084093850609,0.06755214936776503,-0.9125139757840711,-0.7516107256007285,1.321949269393314,-0.4775162050346199,-1.152566325489742,-1.20507892923656,-0.5101963716405905,-0.571982834849976,-1.3919922135447682,-1.1975544497047923,1.246999476658997,-0.9741883972860231,0.06480987792442337,0.7324837920089384,0.8113983677782035,-0.8390380166361275,-0.20860284180898045,-1.0209467484204604,0.19365249383639563,-0.17998032163794128,-0.1903344236562509,-1.1297346490272702,0.441784224101603,-1.626555213335455,-0.34728955481295726,-0.33014638912686856,0.3227590603232838,-0.2880348102890783,1.4442293729041031,-1.031940865210431,0.13426575712101915,-1.2623506566384186,0.9058379688193791,-1.330905108592816,0.21969581734711147,-1.5119493292100123,0.5723348030189429,-0.924679246396575,1.3242998355307802,-0.010695323982805545,1.5742595139039914,-1.0526363810031543,1.047928222438875,-1.568707489023494,-0.20576246205241958,-1.1716951944282399,-0.38468821418662635,-1.4967999649660986,-0.0911591880006155,-1.2914450244962434,-0.6248794789504473,-1.3406198968646816,-0.7257980983075277,-0.09088739994332695,-1.331051955837516,-0.9768102309449641,0.38369663604886006,-0.7617554729101299,-0.8518446375190386,0.20732324913428934,0.44086425529621276,-0.6563331563889713,-1.8012070857208875,0.2825911648398521,0.7055802790749127,-0.9711205310744927,0.11233691974419917,-0.28510590749008424,0.707604186442679,-0.1569965806927495,0.9947670917118201,-0.7328098786951935,-1.0553721786608252,-0.6337029980674448,-0.737044872012675,0.7193428908387205,-0.2683850512868382,-0.35922109339340863,0.3321022758762239,0.049167829120563694,0.08629796267495654,-0.30571727454296616,-1.057213983990551,-0.6592995717250919,0.04840097033111046,1.1363453990788361,-0.2100183134650364,0.5067479658457803,-0.47288480397060795,-0.1253384933279807,-0.707539194158152,-0.7872766445687257,0.7985002069140241,0.5621375744946263,-1.0041586700365097,1.743466563377773,-1.6368022941307323,1.9518096816163315,0.2231333178472084,0.6074438002151392,0.34208760393040333,0.2907912631069236,-1.5348998724251055,1.1155670132553552,-1.1509743720722536,0.2962447175060374,-0.4327152479878535,0.6680758100018654
0.4096561433979588,1.3340148284119615,0.3174802554023151,-0.15003414983454055,-0.5089283881517952,1.7085270958220946,-0.384607847402495,-1.5740045014495534,-0.8846740646566759,-0.7835133309734195,-0.8832213459679388,-1.2782423524571338,-0.8199830935470162,0.8924309507655792,-0.8793789104819584,0.06279145086934389,0.8727226968247742,0.7614694153512124,-0.5597484359441923,0.23080050490340348,-0.680599126314674,0.327776561761782,-0.727208407543411,-0.5178476272663013,-1.3044906480121563,-0.08076025229010154,-1.4617028782411743,-0.16553977664463196,-0.17162364503811173,0.9855889777298124,-1.0014605979453048,1.2225250598210142,-1.1159174556674032,0.7191269569597212,-1.0755268931579476,0.7669088416433572,-1.0179132340507158,0.523075125162599,-1.3847418555735724,0.7518703819789997,-0.09061201588066191,1.5451616981867453,-0.050295110408642256,1.8398820881139348,-0.7419416668134499,1.2297457234616553,-1.3756966272069437,0.10849784838589152,-0.8980341124060921,-0.45106718845140525,-1.6972252596493602,-0.055729762634885924,-1.2765186804047255,-0.5446128432134767,-1.4010587230667062,-0.5480774542192296,0.5131358656570716,-1.0703109811265281,-1.2503579350032281,0.34113162100109456,-0.630157976633279,-0.7178389248704625,-0.15368924942283615,-0.20640184883639695,-0.22160025916649154,-1.315404045504039,-0.18777563201549308,-0.15079941748741604,-0.49867006352773635,0.3285622025634944,-0.6426275734328631,0.513797340569711,-0.3477059149579103,1.0342898268372271,-0.46349482570906353,-1.116980245011937,-0.7318926185706002,-0.46002686971071965,0.9644194381135734,-0.20626967523141024,-0.18976991962288922,-0.38837294422220997,0.41975510315323655,-1.110613101472859,0.039679163517885585,-0.9071131899516532,-0.25297359842965134,0.48523704400991485,1.3020764216268945,-0.2797059683501445,0.5213462449558482,-0.358568916933763,-0.12681737533583096,-0.3454237728846191,-0.6241105006166674,1.4533700382241255,-0.2139529601811014,-1.0486920867014877,0.6853837361772825,-1.386351172646951,1.3702881060758696,0.15603324607980515,-0.47190622470292315,-0.3697394247229076,0.4844981167254764,-1.5371505238813776,1.2226860841625484,-1.1575797449492542,0.6541874604386021,-0.8813491992757948,0.6545100135333687
0.7418452836061583,1.444727190396349,-0.15529571041474957,-1.4834470059116098,-0.6357208240236079,1.1895484070646405,-0.9578348841139225,-1.870190072666044,-1.4013629904206335,-1.317479469220578,-0.8542396222605941,-0.993867699738069,-2.0539967941602155,1.1658693902257555,-1.060421561244125,-0.22856849452978487,0.40931102691113236,0.02607518384156211,-0.9024538749158657,-0.038570627085816586,-1.3536718034018078,0.030280633439834802,-0.5717209092389406,-0.6191280141100297,-1.872553943982455,-0.11183046439987436,-1.9057276262094658,-0.4348940612118562,-0.4680555749737082,0.44431108945139286,-0.7540469194962862,0.8635267913883181,-1.6340564186489497,0.09194483993220898,-1.3525093882682948,0.6660930148430615,-1.8134589948650344,0.2464035683770247,-1.9964639118936527,0.3665019692744981,-0.30458737868317204,1.3059558270045377,-0.3988256810042327,1.5888141755045377,-1.5245516983026413,0.8798550249491307,-1.7993628987392476,-0.0504417732954809,-1.350468765598484,-0.8968238039521154,-1.7241676763117,-0.23403850996732598,-1.7186018715858051,-1.0181355119007445,-1.6818474364636218,-0.9260625873118893,0.4677825829157434,-0.7072567803837403,-1.0066066525670425,0.06026043327093751,-1.2819009371045615,-1.0965179892650267,0.12996342801490532,0.3322527094780382,-1.2864207099582703,-1.7588002882672775,0.1816249174240572,1.099188806713552,-1.0980194925450237,0.5555438700103346,-1.0068813218547423,0.5760785824570391,-0.6295870722212182,0.016579397358088502,-1.1377739125193833,-1.4203216564525598,-0.6662392036779565,0.2525167618788182,0.2604761640262233,-0.8042065411288756,-0.2099426784050835,0.3396072260855843,0.518578376228616,-1.4158254228305467,-0.4237838230855049,-1.4648815871269534,-1.1021453931033705,0.5018608269406104,0.5927723810947199,-0.5351057506515757,-0.02274378270886153,-0.6632400226094693,-0.5690030956843107,-1.2087998414487455,-1.2093036709528293,1.0280810098445714,0.3116633677044195,-1.290594260792477,1.2457704347986225,-2.1872862311991392,1.5941980756053034,-0.7407247224002902,0.0019260847109987785,-0.7081966903904835,0.24720722104274664,-1.9917821180483424,0.4275511305122757,-1.2950915984795976,0.5224645310394177,-0.17388796839864698,-0.4367829468211572
0.50667466257062,1.607981012305518,0.5155045561204255,-0.9199286904610602,-0.551730930197686,1.1233479759003038,-0.01297441687398338,-1.855454472108014,-1.238274027819156,-0.6771807498846526,-1.0104889152914844,-1.549627051903855,-0.6184070578747208,-0.16826980889861018,-0.9000952337034922,-0.025548373240817136,0.167788468617192,0.3205713778177997,-0.7451542040990952,-0.24584214756062434,-1.3389348402945733,0.15902826892567276,-0.7283072591215325,-0.23647992535429113,-1.3283016843701918,0.10754406352673626,-1.5991652651678592,-0.39961567777719226,-0.3644276327248625,0.5805363143460991,-1.2071418487041417,1.1218428258979658,-1.5072415674730224,0.7638761234954269,-1.3948003397029274,1.2107443718251492,-1.6364730771922724,0.10664164793894829,-1.562883508794821,0.652200539771519,-0.8831942270777208,1.3789649809389826,-0.512904535939585,1.5939849105468287,-1.4470248509055916,1.2913987421669981,-1.1374462648448598,0.20073173346006487,-1.0953726313517125,-0.6002987510320772,-1.9738778795236305,-0.03520780040118529,-1.4429035160130956,-0.48958728789693823,-1.4180571429360243,-0.6908551386876294,-0.25134181691454344,-1.1690184546990519,-1.0997204701360388,0.638218052558978,-0.9916463539280282,-0.9384213619830002,0.22605246898424242,0.1497657428556233,-0.6349328027985537,-1.6010008446814044,-0.1712715338802129,-0.22052435666911838,-1.0011684881245946,0.6582783191061976,-0.8080444572046536,0.8414508304986681,-0.4248403966235181,0.5595229711433236,-0.8123064907212177,-1.3443557780281037,-0.6639151889914903,-0.9148104349871959,0.5921116620407167,-0.2282646280641592,-0.6996363978431229,0.2914504622421975,1.1732825603530048,-0.8387433026164178,-0.537707685714279,-1.255333846107789,-0.8884872164692283,0.7863122237547179,1.1103726268884713,-0.30086766459797587,0.21539064527406707,-0.6403768452021047,-0.4023823894660484,-0.7121844065593205,-0.8917911746136904,0.930226897120068,0.8173556109588935,-1.2128175894339255,1.5195033055171605,-1.5268326392660243,1.1326858002802471,-0.3349887744236269,0.13713877846434022,-0.6577675275975965,0.48086611322012834,-1.4471244656304914,0.9249233804513791,-1.1227514152341473,0.16452178810685297,-0.3370275870488153,0.15559016563647746
